order_id,timestamp,day_of_week,hour,weather,is_outlier_event,is_finals_week,is_pre_finals,is_quarter_start,group_size,personality_type,category,drink_name,base,liquid,latte_flavor,size,milk,syrup,extra_shot,extra_hot,cold_foam,whipped_cream,iced,food_pairing,soft_serve_active,prep_time_sec,cleaning_time_sec,total_service_time
5075,2026-02-24 16:11:00,Tuesday,16,sunny,0,0,0,0,3,rushed_professional,coffee,iced_coffee,,,,venti,oat,vanilla,0,0,0,0,1,0,1,20,5,25
5076,2026-02-24 17:40:00,Tuesday,17,sunny,0,0,0,0,1,sunny_social,refresher,pineapple_passionfruit_water,pineapple_passionfruit,water,,venti,whole,vanilla,0,0,0,0,1,0,1,40,25,65
5077,2026-02-24 19:38:00,Tuesday,19,sunny,0,0,0,0,1,adventurous,latte,irish_cream_latte,,,irish_cream,tall,almond,irish_cream,0,0,0,0,1,0,1,90,25,115
5078,2026-02-24 16:54:00,Tuesday,16,sunny,0,0,0,0,2,sunny_social,refresher,dragonfruit_water,dragonfruit,water,,grande,whole,brown_sugar,0,0,0,0,1,0,1,40,25,65
5079,2026-02-24 19:26:00,Tuesday,19,sunny,0,0,0,0,1,rushed_professional,coffee,cold_brew,,,,grande,none,none,0,0,0,0,1,0,1,20,5,25
5080,2026-02-24 08:14:00,Tuesday,8,sunny,0,0,0,0,2,cozy_comfort,tea,english_breakfast_tea,,,,grande,none,none,0,0,0,0,1,1,1,25,5,30
5081,2026-02-24 21:06:00,Tuesday,21,sunny,0,0,0,0,1,rushed_professional,espresso,flat_white,,,,grande,oat,cinnamon_dolce,0,0,0,0,1,0,1,45,10,55
5082,2026-02-24 10:57:00,Tuesday,10,sunny,0,0,0,0,1,sunny_social,refresher,pineapple_passionfruit_coconut_milk,pineapple_passionfruit,coconut_milk,,venti,oat,brown_sugar,0,0,0,0,1,0,1,40,25,65
5083,2026-02-24 19:24:00,Tuesday,19,sunny,0,0,0,0,1,moody_intense,espresso,espresso_shot,,,,grande,none,none,1,0,0,0,0,1,1,45,10,55
5084,2026-02-24 17:40:00,Tuesday,17,sunny,0,0,0,0,2,moody_intense,coffee,drip_coffee,,,,tall,none,none,1,0,0,0,1,0,1,20,5,25
5085,2026-02-24 08:02:00,Tuesday,8,sunny,0,0,0,0,2,rushed_professional,espresso,americano,,,,grande,none,none,0,0,0,0,1,0,1,45,10,55
5086,2026-02-24 08:47:00,Tuesday,8,sunny,0,0,0,0,1,adventurous,refresher,strawberry_acai_lemonade,strawberry_acai,lemonade,,venti,oat,cinnamon_dolce,0,0,0,0,1,0,1,40,25,65
5087,2026-02-24 18:44:00,Tuesday,18,sunny,0,0,0,0,1,chill_studious,tea,chamomile_tea,,,,grande,none,none,0,0,0,0,1,0,1,25,5,30
5088,2026-02-24 10:00:00,Tuesday,10,sunny,0,0,0,0,2,sunny_social,latte,matcha_latte,,,matcha,grande,oat,matcha,0,0,0,0,1,0,1,90,25,115
5089,2026-02-24 19:11:00,Tuesday,19,sunny,0,0,0,0,2,adventurous,latte,irish_cream_latte,,,irish_cream,venti,whole,irish_cream,0,0,1,0,0,0,1,90,25,115
5090,2026-02-24 08:35:00,Tuesday,8,sunny,0,0,0,0,1,adventurous,latte,vanilla_latte,,,vanilla,tall,almond,vanilla,0,0,1,0,0,0,1,90,25,115
5091,2026-02-24 08:02:00,Tuesday,8,sunny,0,0,0,0,1,rushed_professional,coffee,iced_coffee,,,,grande,almond,none,0,0,0,0,1,0,1,20,5,25
5092,2026-02-24 10:51:00,Tuesday,10,sunny,0,0,0,0,1,chill_studious,coffee,iced_coffee,,,,tall,whole,hazelnut,0,0,0,0,1,1,1,20,5,25
5093,2026-02-24 10:20:00,Tuesday,10,sunny,0,0,0,0,1,sunny_social,latte,matcha_latte,,,matcha,tall,almond,matcha,0,0,1,0,1,0,1,90,25,115
5094,2026-02-24 19:07:00,Tuesday,19,sunny,0,0,0,0,1,chill_studious,latte,caramel_brule_latte,,,caramel_brule,grande,almond,caramel_brule,0,0,0,0,0,0,1,90,25,115
5095,2026-02-24 09:44:00,Tuesday,9,sunny,0,0,0,0,3,rushed_professional,coffee,cold_brew,,,,grande,none,hazelnut,1,0,0,0,1,0,1,20,5,25
5096,2026-02-24 10:30:00,Tuesday,10,sunny,0,0,0,0,2,chill_studious,coffee,iced_coffee,,,,grande,whole,brown_sugar,0,0,0,0,1,0,1,20,5,25
5097,2026-02-24 08:40:00,Tuesday,8,sunny,0,0,0,0,1,sunny_social,espresso,brown_sugar_shaken_espresso,,,,grande,oat,caramel,0,0,0,0,1,0,1,45,10,55
5098,2026-02-24 17:55:00,Tuesday,17,sunny,0,0,0,0,2,rushed_professional,coffee,iced_coffee,,,,grande,oat,none,0,0,0,0,1,0,1,20,5,25
5099,2026-02-25 16:27:00,Wednesday,16,rainy,0,0,0,0,1,rushed_professional,espresso,cafe_misto,,,,venti,oat,brown_sugar,1,0,0,0,0,0,0,45,10,55
5100,2026-02-25 10:34:00,Wednesday,10,rainy,0,0,0,0,1,moody_intense,coffee,drip_coffee,,,,tall,none,none,1,1,0,0,1,0,0,20,5,25
5101,2026-02-25 16:16:00,Wednesday,16,rainy,0,0,0,0,1,chill_studious,coffee,iced_coffee,,,,grande,whole,caramel,0,0,0,0,1,1,0,20,5,25
5102,2026-02-25 16:52:00,Wednesday,16,rainy,0,0,0,0,1,sunny_social,latte,matcha_latte,,,matcha,tall,oat,matcha,0,0,0,0,1,0,0,90,25,115
5103,2026-02-25 13:45:00,Wednesday,13,rainy,0,0,0,0,3,adventurous,latte,chai_latte,,,chai,grande,whole,chai,0,0,0,0,1,0,0,90,25,115
5104,2026-02-25 09:55:00,Wednesday,9,rainy,0,0,0,0,3,adventurous,espresso,cappuccino,,,,grande,whole,none,0,0,0,0,0,0,0,45,10,55
5105,2026-02-25 10:12:00,Wednesday,10,rainy,0,0,0,0,1,sunny_social,latte,vanilla_latte,,,vanilla,tall,oat,vanilla,0,0,1,0,0,0,0,90,25,115
5106,2026-02-25 10:48:00,Wednesday,10,rainy,0,0,0,0,2,moody_intense,latte,latte,,,none,grande,whole,none,0,1,1,0,0,0,0,90,25,115
5107,2026-02-25 19:16:00,Wednesday,19,rainy,0,0,0,0,1,sunny_social,refresher,pineapple_passionfruit_lemonade,pineapple_passionfruit,lemonade,,grande,whole,cinnamon_dolce,0,0,0,0,1,0,0,40,25,65
5108,2026-02-25 08:52:00,Wednesday,8,rainy,0,0,0,0,1,sunny_social,espresso,cappuccino,,,,grande,whole,brown_sugar,0,0,0,0,1,0,0,45,10,55
5109,2026-02-25 21:28:00,Wednesday,21,rainy,0,0,0,0,1,moody_intense,coffee,drip_coffee,,,,tall,none,none,1,0,0,0,0,0,0,20,5,25
5110,2026-02-25 19:07:00,Wednesday,19,rainy,0,0,0,0,3,cozy_comfort,latte,chai_latte,,,chai,venti,whole,chai,0,0,1,0,1,0,0,90,25,115
5111,2026-02-25 09:45:00,Wednesday,9,rainy,0,0,0,0,1,adventurous,latte,latte,,,none,grande,oat,caramel,0,0,0,0,0,0,0,90,25,115
5112,2026-02-25 09:07:00,Wednesday,9,rainy,0,0,0,0,1,rushed_professional,espresso,americano,,,,tall,none,none,1,0,0,0,0,0,0,45,10,55
5113,2026-02-25 09:07:00,Wednesday,9,rainy,0,0,0,0,2,chill_studious,coffee,drip_coffee,,,,grande,none,none,0,0,0,0,1,0,0,20,5,25
5114,2026-02-25 08:27:00,Wednesday,8,rainy,0,0,0,0,2,adventurous,espresso,espresso_shot,,,,venti,none,none,0,0,0,0,0,1,0,45,10,55
5115,2026-02-25 10:56:00,Wednesday,10,rainy,0,0,0,0,2,cozy_comfort,food,scone,,,,grande,whole,cinnamon_dolce,0,0,0,0,1,1,0,10,0,10
5116,2026-02-25 19:25:00,Wednesday,19,rainy,0,0,0,0,1,chill_studious,latte,hazelnut_latte,,,hazelnut,tall,oat,hazelnut,0,0,0,0,1,0,0,90,25,115
5117,2026-02-25 16:18:00,Wednesday,16,rainy,0,0,0,0,3,adventurous,latte,caramel_brule_latte,,,caramel_brule,venti,oat,caramel_brule,0,0,0,0,1,0,0,90,25,115
5118,2026-02-25 18:17:00,Wednesday,18,rainy,0,0,0,0,4,moody_intense,espresso,espresso_shot,,,,grande,none,none,0,1,0,0,0,0,0,45,10,55
5119,2026-02-25 19:22:00,Wednesday,19,rainy,0,0,0,0,1,chill_studious,espresso,americano,,,,venti,none,none,0,0,0,0,0,1,0,45,10,55
5120,2026-02-25 08:42:00,Wednesday,8,rainy,0,0,0,0,3,chill_studious,espresso,espresso_shot,,,,grande,none,none,0,0,0,0,0,0,0,45,10,55
5121,2026-02-25 18:30:00,Wednesday,18,rainy,0,0,0,0,3,sunny_social,latte,matcha_latte,,,matcha,venti,almond,matcha,0,0,1,0,1,0,0,90,25,115
5122,2026-02-25 10:36:00,Wednesday,10,rainy,0,0,0,0,2,adventurous,refresher,strawberry_acai_water,strawberry_acai,water,,grande,whole,caramel,0,0,0,0,1,0,0,40,25,65
5123,2026-02-25 21:03:00,Wednesday,21,rainy,0,0,0,0,1,cozy_comfort,hot_special,peppermint_mocha,,,,tall,oat,caramel,0,0,0,1,0,0,0,70,15,85
5124,2026-02-25 08:02:00,Wednesday,8,rainy,0,0,0,0,1,rushed_professional,coffee,pour_over,,,,tall,none,none,0,0,0,0,1,0,0,20,5,25
5125,2026-02-25 16:25:00,Wednesday,16,rainy,0,0,0,0,2,chill_studious,food,muffin,,,,grande,whole,toffee_nut,0,0,0,0,1,0,0,10,0,10
5126,2026-02-25 18:18:00,Wednesday,18,rainy,0,0,0,0,2,cozy_comfort,tea,chamomile_tea,,,,grande,none,none,0,0,0,0,0,1,0,25,5,30
5127,2026-02-25 17:49:00,Wednesday,17,rainy,0,0,0,0,1,moody_intense,espresso,americano,,,,tall,none,none,0,1,0,0,0,0,0,45,10,55
5128,2026-02-25 11:26:00,Wednesday,11,rainy,0,0,0,0,1,adventurous,latte,chai_latte,,,chai,tall,oat,chai,0,0,1,0,1,0,0,90,25,115
5129,2026-02-25 11:43:00,Wednesday,11,rainy,0,0,0,0,1,chill_studious,coffee,pour_over,,,,tall,none,none,0,0,0,0,1,0,0,20,5,25
5130,2026-02-25 16:59:00,Wednesday,16,rainy,0,0,0,0,1,chill_studious,food,banana_bread,,,,grande,whole,sugar_free_vanilla,0,0,0,0,0,1,0,10,0,10
5131,2026-02-25 17:37:00,Wednesday,17,rainy,0,0,0,0,2,chill_studious,food,banana_bread,,,,grande,whole,cinnamon_dolce,0,0,0,0,1,1,0,10,0,10
5132,2026-02-25 08:08:00,Wednesday,8,rainy,0,0,0,0,1,moody_intense,espresso,americano,,,,tall,none,none,1,1,0,0,0,0,0,45,10,55
5133,2026-02-25 18:23:00,Wednesday,18,rainy,0,0,0,0,1,rushed_professional,coffee,pour_over,,,,venti,none,none,0,0,0,0,0,1,0,20,5,25
5134,2026-02-25 15:37:00,Wednesday,15,rainy,0,0,0,0,1,moody_intense,coffee,pour_over,,,,tall,none,none,0,0,0,0,0,0,0,20,5,25
5135,2026-02-25 16:11:00,Wednesday,16,rainy,0,0,0,0,2,chill_studious,food,banana_bread,,,,venti,oat,none,0,0,0,0,1,0,0,10,0,10
5136,2026-02-25 08:58:00,Wednesday,8,rainy,0,0,0,0,2,sunny_social,latte,caramel_brule_latte,,,caramel_brule,grande,oat,caramel_brule,0,0,0,0,1,0,0,90,25,115
5137,2026-02-25 18:35:00,Wednesday,18,rainy,0,0,0,0,1,cozy_comfort,food,croissant,,,,venti,almond,sugar_free_vanilla,0,0,0,0,0,1,0,10,0,10
5138,2026-02-25 20:36:00,Wednesday,20,rainy,0,0,0,0,2,moody_intense,coffee,pour_over,,,,grande,none,none,1,1,0,0,0,0,0,20,5,25
5139,2026-02-25 16:22:00,Wednesday,16,rainy,0,0,0,0,1,sunny_social,refresher,dragonfruit_lemonade,dragonfruit,lemonade,,venti,whole,brown_sugar,0,0,0,0,1,0,0,40,25,65
5140,2026-02-25 14:24:00,Wednesday,14,rainy,0,0,0,0,3,moody_intense,coffee,iced_coffee,,,,tall,almond,none,0,1,0,0,1,0,0,20,5,25
5141,2026-02-25 20:15:00,Wednesday,20,rainy,0,0,0,0,3,rushed_professional,espresso,cafe_misto,,,,venti,whole,toffee_nut,0,0,0,0,1,0,0,45,10,55
5142,2026-02-25 10:48:00,Wednesday,10,rainy,0,0,0,0,2,sunny_social,latte,vanilla_latte,,,vanilla,grande,almond,vanilla,0,0,0,0,0,0,0,90,25,115
5143,2026-02-25 17:07:00,Wednesday,17,rainy,0,0,0,0,1,moody_intense,coffee,pour_over,,,,grande,none,none,0,1,0,0,1,0,0,20,5,25
5144,2026-02-25 20:56:00,Wednesday,20,rainy,0,0,0,0,1,sunny_social,latte,caramel_brule_latte,,,caramel_brule,venti,oat,caramel_brule,0,0,1,0,1,0,0,90,25,115
5145,2026-02-25 18:20:00,Wednesday,18,rainy,0,0,0,0,1,adventurous,refresher,strawberry_acai_lemonade,strawberry_acai,lemonade,,grande,almond,cinnamon_dolce,0,0,0,0,1,1,0,40,25,65
5146,2026-02-25 10:11:00,Wednesday,10,rainy,0,0,0,0,1,chill_studious,espresso,cafe_misto,,,,venti,almond,brown_sugar,0,0,0,0,1,1,0,45,10,55
5147,2026-02-25 10:05:00,Wednesday,10,rainy,0,0,0,0,1,rushed_professional,coffee,cold_brew,,,,grande,none,toffee_nut,0,0,0,0,1,0,0,20,5,25
5148,2026-02-25 17:00:00,Wednesday,17,rainy,0,0,0,0,2,chill_studious,refresher,strawberry_acai_water,strawberry_acai,water,,venti,oat,sugar_free_vanilla,0,0,0,0,1,0,0,40,25,65
5149,2026-02-25 13:36:00,Wednesday,13,rainy,0,0,0,0,2,rushed_professional,espresso,americano,,,,grande,none,none,0,0,0,0,1,0,0,45,10,55
5150,2026-02-25 08:36:00,Wednesday,8,rainy,0,0,0,0,3,moody_intense,latte,sugar_cookie_latte,,,sugar_cookie,grande,oat,sugar_cookie,1,0,0,0,0,0,0,90,25,115
5151,2026-02-25 11:09:00,Wednesday,11,rainy,0,0,0,0,3,sunny_social,latte,vanilla_latte,,,vanilla,venti,oat,vanilla,0,0,1,0,1,0,0,90,25,115
5152,2026-02-25 13:40:00,Wednesday,13,rainy,0,0,0,0,1,chill_studious,refresher,strawberry_acai_lemonade,strawberry_acai,lemonade,,venti,almond,sugar_free_vanilla,0,0,0,0,1,0,0,40,25,65
5153,2026-02-25 10:50:00,Wednesday,10,rainy,0,0,0,0,3,chill_studious,espresso,flat_white,,,,venti,whole,vanilla,0,0,0,0,0,0,0,45,10,55
5154,2026-02-25 16:41:00,Wednesday,16,rainy,0,0,0,0,1,rushed_professional,coffee,iced_coffee,,,,grande,oat,cinnamon_dolce,0,0,0,0,1,1,0,20,5,25
5155,2026-02-25 15:25:00,Wednesday,15,rainy,0,0,0,0,2,chill_studious,latte,sugar_cookie_latte,,,sugar_cookie,venti,oat,sugar_cookie,0,0,1,0,1,0,0,90,25,115
5156,2026-02-25 09:57:00,Wednesday,9,rainy,0,0,0,0,2,adventurous,espresso,cafe_misto,,,,venti,whole,none,0,0,0,0,0,0,0,45,10,55
5157,2026-02-25 08:49:00,Wednesday,8,rainy,0,0,0,0,3,moody_intense,espresso,espresso_shot,,,,tall,none,none,0,1,0,0,0,1,0,45,10,55
5158,2026-02-25 08:04:00,Wednesday,8,rainy,0,0,0,0,1,cozy_comfort,food,brownie,,,,tall,whole,cinnamon_dolce,0,0,0,0,0,0,0,10,0,10
5159,2026-02-25 21:21:00,Wednesday,21,rainy,0,0,0,0,3,moody_intense,espresso,americano,,,,tall,none,none,0,1,0,0,1,0,0,45,10,55
5160,2026-02-25 07:43:00,Wednesday,7,rainy,0,0,0,0,4,rushed_professional,espresso,flat_white,,,,venti,whole,brown_sugar,0,0,0,0,0,0,0,45,10,55
5161,2026-02-25 10:32:00,Wednesday,10,rainy,0,0,0,0,2,sunny_social,refresher,strawberry_acai_water,strawberry_acai,water,,grande,oat,toffee_nut,0,0,0,0,1,0,0,40,25,65
5162,2026-02-25 10:20:00,Wednesday,10,rainy,0,0,0,0,3,chill_studious,coffee,pour_over,,,,venti,none,none,0,0,0,0,0,0,0,20,5,25
5163,2026-02-25 09:23:00,Wednesday,9,rainy,0,0,0,0,2,rushed_professional,latte,chai_latte,,,chai,grande,oat,chai,0,0,0,0,1,0,0,90,25,115
5164,2026-02-25 16:28:00,Wednesday,16,rainy,0,0,0,0,2,chill_studious,latte,matcha_latte,,,matcha,venti,almond,matcha,0,0,0,0,1,0,0,90,25,115
5165,2026-02-25 16:47:00,Wednesday,16,rainy,0,0,0,0,2,rushed_professional,espresso,flat_white,,,,grande,oat,cinnamon_dolce,0,0,0,0,1,0,0,45,10,55
5166,2026-02-25 09:23:00,Wednesday,9,rainy,0,0,0,0,2,cozy_comfort,tea,chamomile_tea,,,,venti,none,none,0,0,0,0,0,0,0,25,5,30
5167,2026-02-25 13:31:00,Wednesday,13,rainy,0,0,0,0,4,sunny_social,latte,vanilla_latte,,,vanilla,venti,almond,vanilla,0,0,0,0,0,0,0,90,25,115
5168,2026-02-25 10:09:00,Wednesday,10,rainy,0,0,0,0,1,rushed_professional,espresso,flat_white,,,,tall,almond,sugar_free_vanilla,0,0,0,0,1,0,0,45,10,55
5169,2026-02-25 08:11:00,Wednesday,8,rainy,0,0,0,0,2,chill_studious,coffee,cold_brew,,,,venti,none,caramel,0,0,0,0,0,0,0,20,5,25
5170,2026-02-25 08:05:00,Wednesday,8,rainy,0,0,0,0,1,chill_studious,espresso,americano,,,,grande,none,none,0,0,0,0,0,0,0,45,10,55
5171,2026-02-25 08:01:00,Wednesday,8,rainy,0,0,0,0,3,cozy_comfort,latte,vanilla_latte,,,vanilla,venti,oat,vanilla,0,0,1,0,0,0,0,90,25,115
5172,2026-02-25 19:32:00,Wednesday,19,rainy,0,0,0,0,2,adventurous,refresher,strawberry_acai_lemonade,strawberry_acai,lemonade,,venti,whole,sugar_free_vanilla,0,0,0,0,1,0,0,40,25,65
5173,2026-02-25 19:58:00,Wednesday,19,rainy,0,0,0,0,1,cozy_comfort,hot_special,caramel_apple_spice,,,,grande,almond,brown_sugar,0,0,0,1,0,1,0,70,15,85
5174,2026-02-25 16:13:00,Wednesday,16,rainy,0,0,0,0,1,cozy_comfort,hot_special,white_hot_chocolate,,,,tall,almond,caramel,0,0,0,1,0,0,0,70,15,85
5175,2026-02-25 16:19:00,Wednesday,16,rainy,0,0,0,0,2,sunny_social,latte,caramel_brule_latte,,,caramel_brule,venti,almond,caramel_brule,0,0,1,0,0,0,0,90,25,115
5176,2026-02-25 18:52:00,Wednesday,18,rainy,0,0,0,0,3,sunny_social,latte,chai_latte,,,chai,grande,almond,chai,0,0,0,0,0,0,0,90,25,115
5177,2026-02-25 18:05:00,Wednesday,18,rainy,0,0,0,0,1,adventurous,latte,caramel_brule_latte,,,caramel_brule,tall,oat,caramel_brule,0,0,1,0,1,0,0,90,25,115
5178,2026-02-25 09:50:00,Wednesday,9,rainy,0,0,0,0,1,rushed_professional,espresso,americano,,,,grande,none,none,0,0,0,0,1,0,0,45,10,55
5179,2026-02-25 16:57:00,Wednesday,16,rainy,0,0,0,0,1,chill_studious,food,muffin,,,,venti,whole,sugar_free_vanilla,0,0,0,0,1,0,0,10,0,10
5180,2026-02-25 17:57:00,Wednesday,17,rainy,0,0,0,0,1,rushed_professional,coffee,iced_coffee,,,,grande,whole,caramel,0,0,0,0,1,0,0,20,5,25
5181,2026-02-25 09:36:00,Wednesday,9,rainy,0,0,0,0,1,rushed_professional,coffee,drip_coffee,,,,grande,none,none,0,0,0,0,1,0,0,20,5,25
5182,2026-02-25 18:33:00,Wednesday,18,rainy,0,0,0,0,1,sunny_social,latte,vanilla_latte,,,vanilla,grande,oat,vanilla,0,0,0,0,1,1,0,90,25,115
5183,2026-02-25 09:52:00,Wednesday,9,rainy,0,0,0,0,1,sunny_social,latte,matcha_latte,,,matcha,grande,oat,matcha,0,0,1,0,1,0,0,90,25,115
5184,2026-02-25 09:27:00,Wednesday,9,rainy,0,0,0,0,2,rushed_professional,espresso,cafe_misto,,,,grande,oat,hazelnut,1,0,0,0,1,0,0,45,10,55
5185,2026-02-25 16:04:00,Wednesday,16,rainy,0,0,0,0,2,sunny_social,refresher,pineapple_passionfruit_lemonade,pineapple_passionfruit,lemonade,,venti,oat,hazelnut,0,0,0,0,1,1,0,40,25,65
5186,2026-02-25 19:50:00,Wednesday,19,rainy,0,0,0,0,2,rushed_professional,espresso,americano,,,,venti,none,none,0,0,0,0,0,0,0,45,10,55
5187,2026-02-25 17:47:00,Wednesday,17,rainy,0,0,0,0,2,moody_intense,latte,pumpkin_spice_latte,,,pumpkin_spice,tall,whole,pumpkin_spice,1,0,0,0,0,0,0,90,25,115
5188,2026-02-25 10:55:00,Wednesday,10,rainy,0,0,0,0,1,sunny_social,refresher,pineapple_passionfruit_coconut_milk,pineapple_passionfruit,coconut_milk,,grande,almond,sugar_free_vanilla,0,0,0,0,1,0,0,40,25,65
5189,2026-02-25 10:52:00,Wednesday,10,rainy,0,0,0,0,2,sunny_social,latte,caramel_brule_latte,,,caramel_brule,grande,oat,caramel_brule,0,0,0,0,1,0,0,90,25,115
5190,2026-02-26 15:49:00,Thursday,15,rainy,0,0,0,0,4,chill_studious,latte,irish_cream_latte,,,irish_cream,venti,whole,irish_cream,0,0,0,0,0,1,0,90,25,115
5191,2026-02-26 19:01:00,Thursday,19,rainy,0,0,0,0,1,chill_studious,food,bagel,,,,tall,whole,sugar_free_vanilla,0,0,0,0,1,0,0,10,0,10
5192,2026-02-26 10:19:00,Thursday,10,rainy,0,0,0,0,1,rushed_professional,espresso,flat_white,,,,tall,oat,hazelnut,0,0,0,0,1,0,0,45,10,55
5193,2026-02-26 10:32:00,Thursday,10,rainy,0,0,0,0,3,chill_studious,coffee,cold_brew,,,,grande,none,caramel,0,0,0,0,0,0,0,20,5,25
5194,2026-02-26 08:40:00,Thursday,8,rainy,0,0,0,0,4,chill_studious,coffee,drip_coffee,,,,grande,none,none,0,0,0,0,1,0,0,20,5,25
5195,2026-02-26 15:35:00,Thursday,15,rainy,0,0,0,0,2,moody_intense,latte,irish_cream_latte,,,irish_cream,grande,oat,irish_cream,0,0,1,0,0,0,0,90,25,115
5196,2026-02-26 18:24:00,Thursday,18,rainy,0,0,0,0,2,chill_studious,latte,sugar_cookie_latte,,,sugar_cookie,venti,whole,sugar_cookie,0,0,0,0,0,0,0,90,25,115
5197,2026-02-26 19:29:00,Thursday,19,rainy,0,0,0,0,1,adventurous,food,cookie,,,,grande,oat,none,0,0,0,0,1,0,0,10,0,10
5198,2026-02-26 08:01:00,Thursday,8,rainy,0,0,0,0,1,rushed_professional,espresso,americano,,,,grande,none,none,0,0,0,0,1,0,0,45,10,55
5199,2026-02-26 08:22:00,Thursday,8,rainy,0,0,0,0,2,rushed_professional,espresso,cafe_misto,,,,venti,oat,caramel,1,0,0,0,1,0,0,45,10,55
5200,2026-02-26 19:04:00,Thursday,19,rainy,0,0,0,0,2,cozy_comfort,tea,london_fog_latte,,,,grande,almond,caramel,0,0,0,0,0,0,0,25,5,30
5201,2026-02-26 21:02:00,Thursday,21,rainy,0,0,0,0,1,chill_studious,food,banana_bread,,,,grande,almond,brown_sugar,0,0,0,0,0,0,0,10,0,10
5202,2026-02-26 18:21:00,Thursday,18,rainy,0,0,0,0,1,chill_studious,tea,peach_green_tea,,,,venti,whole,none,0,0,0,0,1,0,0,25,5,30
5203,2026-02-26 09:55:00,Thursday,9,rainy,0,0,0,0,1,chill_studious,coffee,drip_coffee,,,,tall,none,none,0,0,0,0,0,0,0,20,5,25
5204,2026-02-26 20:55:00,Thursday,20,rainy,0,0,0,0,2,sunny_social,refresher,strawberry_acai_lemonade,strawberry_acai,lemonade,,grande,oat,toffee_nut,0,0,0,0,1,1,0,40,25,65
5205,2026-02-26 15:01:00,Thursday,15,rainy,0,0,0,0,1,sunny_social,food,muffin,,,,venti,oat,sugar_free_vanilla,0,0,0,0,0,0,0,10,0,10
5206,2026-02-26 08:25:00,Thursday,8,rainy,0,0,0,0,1,adventurous,latte,hazelnut_latte,,,hazelnut,tall,whole,hazelnut,0,0,1,0,0,0,0,90,25,115
5207,2026-02-26 09:30:00,Thursday,9,rainy,0,0,0,0,3,moody_intense,espresso,americano,,,,grande,none,none,0,0,0,0,0,0,0,45,10,55
5208,2026-02-26 10:26:00,Thursday,10,rainy,0,0,0,0,1,rushed_professional,latte,irish_cream_latte,,,irish_cream,tall,whole,irish_cream,0,0,1,0,1,0,0,90,25,115
5209,2026-02-26 14:39:00,Thursday,14,rainy,0,0,0,0,2,adventurous,latte,sugar_cookie_latte,,,sugar_cookie,venti,whole,sugar_cookie,0,0,1,0,0,0,0,90,25,115
5210,2026-02-26 09:53:00,Thursday,9,rainy,0,0,0,0,1,cozy_comfort,food,muffin,,,,grande,almond,hazelnut,0,0,0,0,0,0,0,10,0,10
5211,2026-02-26 18:06:00,Thursday,18,rainy,0,0,0,0,1,chill_studious,tea,passion_tango_tea,,,,venti,whole,none,0,0,0,0,1,0,0,25,5,30
5212,2026-02-26 09:51:00,Thursday,9,rainy,0,0,0,0,1,rushed_professional,espresso,cappuccino,,,,tall,whole,sugar_free_vanilla,0,0,0,0,0,0,0,45,10,55
5213,2026-02-26 08:54:00,Thursday,8,rainy,0,0,0,0,2,rushed_professional,coffee,drip_coffee,,,,grande,none,none,0,0,0,0,1,0,0,20,5,25
5214,2026-02-26 21:39:00,Thursday,21,rainy,0,0,0,0,1,adventurous,latte,pumpkin_spice_latte,,,pumpkin_spice,grande,oat,pumpkin_spice,0,0,1,0,0,0,0,90,25,115
5215,2026-02-26 11:24:00,Thursday,11,rainy,0,0,0,0,2,rushed_professional,espresso,cappuccino,,,,grande,whole,caramel,0,0,0,0,0,0,0,45,10,55
5216,2026-02-26 17:00:00,Thursday,17,rainy,0,0,0,0,1,sunny_social,refresher,strawberry_acai_lemonade,strawberry_acai,lemonade,,venti,whole,hazelnut,0,0,0,0,1,1,0,40,25,65
5217,2026-02-26 09:24:00,Thursday,9,rainy,0,0,0,0,2,sunny_social,espresso,cortado,,,,venti,none,none,0,0,0,0,1,1,0,45,10,55
5218,2026-02-26 09:39:00,Thursday,9,rainy,0,0,0,0,1,rushed_professional,latte,matcha_latte,,,matcha,grande,almond,matcha,0,0,0,0,1,0,0,90,25,115
5219,2026-02-26 13:19:00,Thursday,13,rainy,0,0,0,0,1,rushed_professional,coffee,pour_over,,,,grande,none,none,0,0,0,0,0,0,0,20,5,25
5220,2026-02-26 09:04:00,Thursday,9,rainy,0,0,0,0,3,adventurous,refresher,pineapple_passionfruit_lemonade,pineapple_passionfruit,lemonade,,venti,whole,toffee_nut,0,0,0,0,1,0,0,40,25,65
5221,2026-02-26 08:03:00,Thursday,8,rainy,0,0,0,0,1,cozy_comfort,latte,chai_latte,,,chai,venti,almond,chai,0,0,0,0,0,0,0,90,25,115
5222,2026-02-26 18:33:00,Thursday,18,rainy,0,0,0,0,3,chill_studious,latte,chai_latte,,,chai,grande,whole,chai,0,0,0,0,1,1,0,90,25,115
5223,2026-02-26 16:04:00,Thursday,16,rainy,0,0,0,0,4,moody_intense,espresso,americano,,,,tall,none,none,1,1,0,0,0,1,0,45,10,55
5224,2026-02-26 10:00:00,Thursday,10,rainy,0,0,0,0,2,cozy_comfort,tea,english_breakfast_tea,,,,venti,none,none,0,0,0,0,0,0,0,25,5,30
5225,2026-02-26 15:55:00,Thursday,15,rainy,0,0,0,0,1,chill_studious,coffee,cold_brew,,,,tall,none,vanilla,0,0,0,0,0,0,0,20,5,25
